Customer_ID,Customer_Name,Transaction_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Country,Country_Risk,Occupation,Account_Age_Months,KYC_Status,Branch,Risk_Score,Customer_Risk,Alert_Status,SAR_Flag
C00206,Customer_206,T000206,2025-05-12,111538,Online Transfer,Hong Kong,Medium,Trader,163,Complete,Hyderabad,50,Medium,Closed,No
C00207,Customer_207,T000207,2025-01-10,158414,Online Transfer,Panama,High,Business Owner,45,Pending,Mumbai,70,High,Open,No
C00208,Customer_208,T000208,2025-01-10,237835,Cheque,UK,Low,Engineer,36,Pending,Bangalore,45,Medium,Closed,No
C00209,Customer_209,T000209,2025-08-24,160886,Online Transfer,Hong Kong,Medium,Consultant,37,Pending,Pune,55,Medium,Closed,No
C00210,Customer_210,T000210,2025-12-26,30387,Cheque,Singapore,Low,Freelancer,20,Pending,Mumbai,5,Low,Closed,No
C00211,Customer_211,T000211,2025-12-05,98281,Cheque,India,Low,Engineer,10,Complete,Pune,20,Low,Closed,No
C00212,Customer_212,T000212,2025-08-21,224075,Cheque,Canada,Low,Trader,53,Pending,Pune,45,Medium,Closed,No
C00213,Customer_213,T000213,2025-07-12,101012,Online Transfer,USA,Low,Freelancer,27,Complete,Chennai,40,Medium,Closed,No
C00214,Customer_214,T000214,2025-11-25,50864,Online Transfer,Singapore,Low,Trader,45,Complete,Bangalore,20,Low,Closed,No
C00215,Customer_215,T000215,2025-10-27,109105,Cash Deposit,UK,Low,Salaried,2,Pending,Bangalore,45,Medium,Closed,No
C00216,Customer_216,T000216,2025-01-08,147619,Wire Transfer,UK,Low,Freelancer,171,Complete,Hyderabad,60,Medium,Open,No
C00217,Customer_217,T000217,2025-06-08,107661,Online Transfer,Canada,Low,Doctor,127,Pending,Hyderabad,45,Medium,Closed,No
C00218,Customer_218,T000218,2025-12-11,40985,Cheque,UAE,Medium,Salaried,93,Incomplete,Mumbai,25,Low,Closed,No
C00219,Customer_219,T000219,2025-07-28,237247,Wire Transfer,India,Low,Business Owner,156,Complete,Chennai,60,Medium,Open,No
C00220,Customer_220,T000220,2025-10-29,244019,Cash Withdrawal,USA,Low,Consultant,147,Complete,Mumbai,40,Medium,Closed,No
C00221,Customer_221,T000221,2025-10-09,81825,Cheque,Germany,Low,Student,78,Complete,Bangalore,20,Low,Closed,No
C00222,Customer_222,T000222,2025-10-04,75489,Wire Transfer,Cayman Islands,High,Student,92,Complete,Chennai,65,Medium,Open,No
C00223,Customer_223,T000223,2025-04-22,23349,Online Transfer,UK,Low,Student,137,Incomplete,Kolkata,15,Low,Closed,No
C00224,Customer_224,T000224,2025-03-07,181276,Wire Transfer,Canada,Low,Consultant,68,Complete,Bangalore,60,Medium,Open,No
C00225,Customer_225,T000225,2025-10-13,144274,Cash Deposit,Cayman Islands,High,Trader,56,Complete,Kolkata,65,Medium,Open,No
C00226,Customer_226,T000226,2025-05-19,121223,Cash Deposit,Cayman Islands,High,Engineer,159,Complete,Hyderabad,65,Medium,Open,No
C00227,Customer_227,T000227,2025-04-12,14727,Wire Transfer,Panama,High,Doctor,35,Complete,Chennai,45,Medium,Closed,No
C00228,Customer_228,T000228,2025-07-06,96847,Online Transfer,Panama,High,Student,30,Complete,Chennai,45,Medium,Closed,No
C00229,Customer_229,T000229,2025-05-11,177422,Cash Withdrawal,Canada,Low,Trader,132,Complete,Chennai,40,Medium,Closed,No
C00230,Customer_230,T000230,2025-10-15,88774,Online Transfer,Singapore,Low,Trader,83,Complete,Chennai,20,Low,Closed,No
C00231,Customer_231,T000231,2025-12-24,130265,Cheque,Canada,Low,Freelancer,127,Complete,Hyderabad,40,Medium,Closed,No
C00232,Customer_232,T000232,2025-07-14,224881,Wire Transfer,India,Low,Business Owner,137,Complete,Pune,60,Medium,Open,No
C00233,Customer_233,T000233,2025-03-02,77362,Cash Withdrawal,Hong Kong,Medium,Salaried,46,Complete,Hyderabad,30,Low,Closed,No
C00234,Customer_234,T000234,2025-12-27,94662,Cash Withdrawal,UAE,Medium,Salaried,162,Incomplete,Pune,45,Medium,Closed,No
C00235,Customer_235,T000235,2025-02-26,175118,Cheque,Singapore,Low,Engineer,14,Complete,Chennai,40,Medium,Closed,No
C00236,Customer_236,T000236,2025-01-31,116322,Cash Deposit,UAE,Medium,Trader,134,Complete,Mumbai,50,Medium,Closed,No
C00237,Customer_237,T000237,2025-10-08,48070,Wire Transfer,India,Low,Business Owner,31,Complete,Mumbai,20,Low,Closed,No
C00238,Customer_238,T000238,2025-09-02,89663,Cash Deposit,India,Low,Engineer,89,Complete,Mumbai,20,Low,Closed,No
C00239,Customer_239,T000239,2025-09-23,85364,Cash Deposit,India,Low,Salaried,70,Complete,Kolkata,20,Low,Closed,No
C00240,Customer_240,T000240,2025-02-04,228443,Online Transfer,USA,Low,Student,142,Pending,Chennai,45,Medium,Closed,No
C00241,Customer_241,T000241,2025-09-26,162059,Cheque,USA,Low,Engineer,117,Complete,Delhi,40,Medium,Closed,No
C00242,Customer_242,T000242,2025-01-10,14697,Cash Deposit,Singapore,Low,Engineer,49,Complete,Mumbai,0,Low,Closed,No
C00243,Customer_243,T000243,2025-01-28,136628,Online Transfer,USA,Low,Engineer,120,Pending,Pune,45,Medium,Closed,No
C00244,Customer_244,T000244,2025-03-09,142366,Wire Transfer,Hong Kong,Medium,Engineer,125,Complete,Chennai,70,High,Open,No
C00245,Customer_245,T000245,2025-06-29,62472,Cheque,USA,Low,Trader,98,Complete,Bangalore,20,Low,Closed,No
C00246,Customer_246,T000246,2025-07-15,93336,Wire Transfer,UAE,Medium,Salaried,120,Complete,Kolkata,50,Medium,Closed,No
C00247,Customer_247,T000247,2025-10-17,72235,Cheque,Germany,Low,Salaried,142,Complete,Bangalore,20,Low,Closed,No
C00248,Customer_248,T000248,2025-07-12,236572,Cheque,India,Low,Doctor,134,Complete,Bangalore,40,Medium,Closed,No
C00249,Customer_249,T000249,2025-09-05,81871,Online Transfer,Panama,High,Trader,148,Incomplete,Hyderabad,60,Medium,Open,No
C00250,Customer_250,T000250,2025-05-02,89097,Cash Withdrawal,Cayman Islands,High,Trader,20,Complete,Mumbai,45,Medium,Closed,No
C00251,Customer_251,T000251,2025-01-20,186467,Cheque,Germany,Low,Doctor,48,Complete,Hyderabad,40,Medium,Closed,No
C00252,Customer_252,T000252,2025-01-24,243840,Cheque,Panama,High,Consultant,24,Complete,Hyderabad,65,Medium,Open,No
C00253,Customer_253,T000253,2025-11-22,136415,Cash Withdrawal,UAE,Medium,Business Owner,169,Complete,Pune,50,Medium,Closed,No
C00254,Customer_254,T000254,2025-07-04,28291,Wire Transfer,UAE,Medium,Freelancer,133,Incomplete,Mumbai,45,Medium,Closed,No
C00255,Customer_255,T000255,2025-06-08,160797,Cheque,Canada,Low,Trader,138,Complete,Delhi,40,Medium,Closed,No
C00256,Customer_256,T000256,2025-05-20,77587,Cheque,UK,Low,Student,25,Complete,Delhi,20,Low,Closed,No
C00257,Customer_257,T000257,2025-04-29,59516,Wire Transfer,Canada,Low,Business Owner,98,Complete,Chennai,40,Medium,Closed,No
C00258,Customer_258,T000258,2025-08-08,244919,Cash Withdrawal,Canada,Low,Salaried,75,Complete,Delhi,40,Medium,Closed,No
C00259,Customer_259,T000259,2025-12-07,4059,Cash Withdrawal,Germany,Low,Consultant,96,Complete,Bangalore,0,Low,Closed,No
C00260,Customer_260,T000260,2025-05-17,152563,Cheque,Panama,High,Salaried,5,Complete,Pune,65,Medium,Open,No
C00261,Customer_261,T000261,2025-08-04,111996,Cash Withdrawal,UK,Low,Business Owner,87,Complete,Bangalore,40,Medium,Closed,No
C00262,Customer_262,T000262,2025-11-12,99818,Cash Deposit,UAE,Medium,Freelancer,80,Pending,Mumbai,35,Low,Closed,No
C00263,Customer_263,T000263,2025-10-12,219990,Cash Withdrawal,Cayman Islands,High,Freelancer,66,Complete,Pune,65,Medium,Open,No
C00264,Customer_264,T000264,2025-12-13,97162,Cash Withdrawal,Germany,Low,Student,45,Complete,Pune,20,Low,Closed,No
C00265,Customer_265,T000265,2025-02-04,213816,Wire Transfer,Hong Kong,Medium,Business Owner,53,Complete,Mumbai,70,High,Open,No
C00266,Customer_266,T000266,2025-10-02,188621,Cash Deposit,Hong Kong,Medium,Student,4,Complete,Kolkata,50,Medium,Closed,No
C00267,Customer_267,T000267,2025-07-21,136466,Wire Transfer,UAE,Medium,Trader,157,Complete,Mumbai,70,High,Open,No
C00268,Customer_268,T000268,2025-09-01,131136,Wire Transfer,UAE,Medium,Freelancer,62,Pending,Chennai,75,High,Open,Yes
C00269,Customer_269,T000269,2025-08-02,183361,Cheque,USA,Low,Freelancer,87,Complete,Kolkata,40,Medium,Closed,No
C00270,Customer_270,T000270,2025-05-23,10827,Online Transfer,India,Low,Doctor,69,Complete,Delhi,0,Low,Closed,No
C00271,Customer_271,T000271,2025-06-17,233928,Online Transfer,Hong Kong,Medium,Engineer,5,Complete,Bangalore,50,Medium,Closed,No
C00272,Customer_272,T000272,2025-07-08,96295,Online Transfer,Singapore,Low,Business Owner,8,Complete,Hyderabad,20,Low,Closed,No
C00273,Customer_273,T000273,2025-01-05,187156,Cheque,India,Low,Doctor,167,Incomplete,Hyderabad,55,Medium,Closed,No
C00274,Customer_274,T000274,2025-08-04,167222,Cash Deposit,Germany,Low,Engineer,151,Incomplete,Chennai,55,Medium,Closed,No
C00275,Customer_275,T000275,2025-10-01,96965,Cheque,Canada,Low,Freelancer,86,Pending,Bangalore,25,Low,Closed,No
C00276,Customer_276,T000276,2025-06-15,188598,Online Transfer,Canada,Low,Freelancer,134,Complete,Bangalore,40,Medium,Closed,No
C00277,Customer_277,T000277,2025-03-23,228621,Online Transfer,Cayman Islands,High,Student,48,Pending,Chennai,70,High,Open,No
C00278,Customer_278,T000278,2025-09-02,216258,Online Transfer,Panama,High,Consultant,21,Pending,Bangalore,70,High,Open,No
C00279,Customer_279,T000279,2025-03-23,85474,Online Transfer,Canada,Low,Consultant,92,Complete,Delhi,20,Low,Closed,No
C00280,Customer_280,T000280,2025-07-01,125599,Online Transfer,UK,Low,Business Owner,105,Incomplete,Chennai,55,Medium,Closed,No
C00281,Customer_281,T000281,2025-08-02,15649,Online Transfer,India,Low,Salaried,136,Pending,Kolkata,5,Low,Closed,No
C00282,Customer_282,T000282,2025-04-15,72452,Online Transfer,UAE,Medium,Consultant,122,Complete,Delhi,30,Low,Closed,No
C00283,Customer_283,T000283,2025-08-31,183056,Wire Transfer,Panama,High,Freelancer,126,Pending,Chennai,90,High,Open,Yes
C00284,Customer_284,T000284,2025-11-27,30046,Cash Deposit,Canada,Low,Freelancer,62,Complete,Bangalore,0,Low,Closed,No
C00285,Customer_285,T000285,2025-07-29,19386,Cheque,UK,Low,Trader,68,Complete,Chennai,0,Low,Closed,No
C00286,Customer_286,T000286,2025-05-21,47274,Cash Withdrawal,USA,Low,Consultant,58,Complete,Bangalore,0,Low,Closed,No
C00287,Customer_287,T000287,2025-06-03,23448,Wire Transfer,UAE,Medium,Business Owner,15,Complete,Kolkata,30,Low,Closed,No
C00288,Customer_288,T000288,2025-08-30,106308,Cash Deposit,USA,Low,Engineer,19,Complete,Delhi,40,Medium,Closed,No
C00289,Customer_289,T000289,2025-02-06,50888,Cheque,Canada,Low,Trader,98,Complete,Pune,20,Low,Closed,No
C00290,Customer_290,T000290,2025-04-23,121732,Cheque,Hong Kong,Medium,Engineer,94,Pending,Hyderabad,55,Medium,Closed,No
C00291,Customer_291,T000291,2025-05-30,126347,Cheque,USA,Low,Trader,33,Pending,Chennai,45,Medium,Closed,No
C00292,Customer_292,T000292,2025-06-03,116352,Cheque,Germany,Low,Student,118,Complete,Kolkata,40,Medium,Closed,No
C00293,Customer_293,T000293,2025-02-26,160227,Online Transfer,Germany,Low,Freelancer,97,Complete,Delhi,40,Medium,Closed,No
C00294,Customer_294,T000294,2025-12-12,156269,Wire Transfer,UK,Low,Salaried,80,Complete,Mumbai,60,Medium,Open,No
C00295,Customer_295,T000295,2025-11-08,54062,Cash Deposit,Germany,Low,Student,53,Pending,Chennai,25,Low,Closed,No
C00296,Customer_296,T000296,2025-03-02,122356,Wire Transfer,USA,Low,Freelancer,113,Complete,Mumbai,60,Medium,Open,No
C00297,Customer_297,T000297,2025-06-23,20803,Wire Transfer,USA,Low,Business Owner,2,Complete,Bangalore,20,Low,Closed,No
C00298,Customer_298,T000298,2025-05-31,225596,Wire Transfer,USA,Low,Doctor,24,Complete,Delhi,60,Medium,Open,No
C00299,Customer_299,T000299,2025-08-26,57399,Cheque,Canada,Low,Engineer,51,Complete,Pune,20,Low,Closed,No
C00300,Customer_300,T000300,2025-11-09,22531,Cash Deposit,UK,Low,Trader,73,Complete,Delhi,0,Low,Closed,No
C00301,Customer_301,T000301,2025-03-18,37761,Cheque,India,Low,Engineer,74,Complete,Bangalore,0,Low,Closed,No
C00302,Customer_302,T000302,2025-09-10,106080,Cash Deposit,Canada,Low,Business Owner,118,Complete,Pune,40,Medium,Closed,No
C00303,Customer_303,T000303,2025-01-30,68878,Cash Withdrawal,Cayman Islands,High,Engineer,96,Pending,Chennai,50,Medium,Closed,No
C00304,Customer_304,T000304,2025-07-23,230949,Cash Withdrawal,Canada,Low,Business Owner,63,Complete,Delhi,40,Medium,Closed,No
C00305,Customer_305,T000305,2025-10-01,226213,Cash Deposit,Cayman Islands,High,Trader,44,Pending,Hyderabad,70,High,Open,No
C00306,Customer_306,T000306,2025-05-15,90305,Cash Withdrawal,Canada,Low,Doctor,72,Complete,Mumbai,20,Low,Closed,No
C00307,Customer_307,T000307,2025-08-31,237314,Cash Withdrawal,Hong Kong,Medium,Salaried,69,Pending,Kolkata,55,Medium,Closed,No
C00308,Customer_308,T000308,2025-09-27,221074,Cash Deposit,USA,Low,Trader,13,Complete,Kolkata,40,Medium,Closed,No
C00309,Customer_309,T000309,2025-08-04,200169,Cash Deposit,UAE,Medium,Salaried,179,Incomplete,Hyderabad,65,Medium,Open,No
C00310,Customer_310,T000310,2025-08-19,4272,Online Transfer,Canada,Low,Freelancer,36,Pending,Chennai,5,Low,Closed,No
C00311,Customer_311,T000311,2025-06-18,190514,Wire Transfer,UK,Low,Freelancer,63,Complete,Bangalore,60,Medium,Open,No
C00312,Customer_312,T000312,2025-07-11,185450,Cash Withdrawal,India,Low,Trader,128,Complete,Delhi,40,Medium,Closed,No
C00313,Customer_313,T000313,2025-03-14,152442,Cash Deposit,UK,Low,Consultant,31,Pending,Delhi,45,Medium,Closed,No
C00314,Customer_314,T000314,2025-10-09,112592,Online Transfer,Hong Kong,Medium,Freelancer,43,Complete,Chennai,50,Medium,Closed,No
C00315,Customer_315,T000315,2025-11-08,65429,Cheque,Canada,Low,Student,149,Pending,Chennai,25,Low,Closed,No
C00316,Customer_316,T000316,2025-08-21,4303,Cheque,Singapore,Low,Freelancer,8,Pending,Mumbai,5,Low,Closed,No
C00317,Customer_317,T000317,2025-10-15,116929,Cash Deposit,USA,Low,Freelancer,106,Complete,Chennai,40,Medium,Closed,No
C00318,Customer_318,T000318,2025-05-06,205556,Cash Deposit,Singapore,Low,Consultant,163,Complete,Pune,40,Medium,Closed,No
C00319,Customer_319,T000319,2025-09-29,241291,Cash Withdrawal,USA,Low,Salaried,16,Pending,Pune,45,Medium,Closed,No
C00320,Customer_320,T000320,2025-11-16,124964,Wire Transfer,UK,Low,Salaried,165,Complete,Mumbai,60,Medium,Open,No
C00321,Customer_321,T000321,2025-05-18,174372,Cheque,Cayman Islands,High,Business Owner,137,Pending,Bangalore,70,High,Open,No
C00322,Customer_322,T000322,2025-01-06,16732,Cash Withdrawal,Panama,High,Business Owner,96,Complete,Pune,25,Low,Closed,No
C00323,Customer_323,T000323,2025-03-08,4106,Cash Withdrawal,Cayman Islands,High,Salaried,99,Pending,Bangalore,30,Low,Closed,No
C00324,Customer_324,T000324,2025-12-29,56774,Cash Deposit,Canada,Low,Engineer,142,Complete,Pune,20,Low,Closed,No
C00325,Customer_325,T000325,2025-01-23,243673,Cash Withdrawal,India,Low,Engineer,31,Pending,Chennai,45,Medium,Closed,No
C00326,Customer_326,T000326,2025-11-27,129266,Cheque,India,Low,Trader,25,Complete,Pune,40,Medium,Closed,No
C00327,Customer_327,T000327,2025-10-30,74656,Cash Deposit,Hong Kong,Medium,Consultant,84,Complete,Chennai,30,Low,Closed,No
C00328,Customer_328,T000328,2025-04-29,73056,Cash Withdrawal,UAE,Medium,Student,119,Pending,Delhi,35,Low,Closed,No
C00329,Customer_329,T000329,2025-01-15,240059,Wire Transfer,Singapore,Low,Consultant,135,Complete,Bangalore,60,Medium,Open,No
C00330,Customer_330,T000330,2025-11-23,114029,Wire Transfer,Singapore,Low,Business Owner,57,Complete,Hyderabad,60,Medium,Open,No
C00331,Customer_331,T000331,2025-04-15,190337,Cash Deposit,UAE,Medium,Trader,34,Complete,Kolkata,50,Medium,Closed,No
C00332,Customer_332,T000332,2025-12-29,87094,Wire Transfer,Singapore,Low,Consultant,13,Complete,Delhi,40,Medium,Closed,No
C00333,Customer_333,T000333,2025-11-07,57626,Wire Transfer,Hong Kong,Medium,Consultant,8,Complete,Pune,50,Medium,Closed,No
C00334,Customer_334,T000334,2025-08-18,40045,Cash Deposit,UK,Low,Engineer,124,Incomplete,Mumbai,15,Low,Closed,No
C00335,Customer_335,T000335,2025-10-24,143516,Cash Withdrawal,USA,Low,Engineer,28,Complete,Pune,40,Medium,Closed,No
C00336,Customer_336,T000336,2025-09-21,210234,Online Transfer,India,Low,Student,105,Complete,Pune,40,Medium,Closed,No
C00337,Customer_337,T000337,2025-03-02,48621,Cash Deposit,Singapore,Low,Business Owner,106,Complete,Kolkata,0,Low,Closed,No
C00338,Customer_338,T000338,2025-10-21,186910,Wire Transfer,UK,Low,Freelancer,117,Complete,Delhi,60,Medium,Open,No
C00339,Customer_339,T000339,2025-03-09,56978,Cash Deposit,UK,Low,Salaried,146,Complete,Chennai,20,Low,Closed,No
C00340,Customer_340,T000340,2025-08-09,220259,Cash Deposit,UK,Low,Student,23,Incomplete,Hyderabad,55,Medium,Closed,No
C00341,Customer_341,T000341,2025-02-04,35232,Cheque,UAE,Medium,Doctor,6,Complete,Hyderabad,10,Low,Closed,No
C00342,Customer_342,T000342,2025-01-30,16490,Cheque,Singapore,Low,Consultant,18,Complete,Mumbai,0,Low,Closed,No
C00343,Customer_343,T000343,2025-08-31,133528,Online Transfer,UAE,Medium,Business Owner,145,Complete,Chennai,50,Medium,Closed,No
C00344,Customer_344,T000344,2025-03-10,137322,Cash Deposit,Canada,Low,Trader,83,Complete,Chennai,40,Medium,Closed,No
C00345,Customer_345,T000345,2025-10-28,63248,Cash Withdrawal,Cayman Islands,High,Business Owner,5,Complete,Mumbai,45,Medium,Closed,No
C00346,Customer_346,T000346,2025-02-09,26075,Wire Transfer,Singapore,Low,Student,115,Complete,Chennai,20,Low,Closed,No
C00347,Customer_347,T000347,2025-04-22,246778,Cheque,UAE,Medium,Doctor,50,Complete,Pune,50,Medium,Closed,No
C00348,Customer_348,T000348,2025-01-25,142108,Wire Transfer,Cayman Islands,High,Student,20,Complete,Bangalore,85,High,Open,Yes
C00349,Customer_349,T000349,2025-07-17,95120,Cash Deposit,Hong Kong,Medium,Student,140,Complete,Bangalore,30,Low,Closed,No
C00350,Customer_350,T000350,2025-07-27,51137,Cheque,Germany,Low,Freelancer,96,Complete,Chennai,20,Low,Closed,No
C00351,Customer_351,T000351,2025-09-15,156728,Online Transfer,India,Low,Trader,97,Complete,Bangalore,40,Medium,Closed,No
C00352,Customer_352,T000352,2025-01-30,212539,Cash Withdrawal,UK,Low,Trader,80,Complete,Pune,40,Medium,Closed,No
C00353,Customer_353,T000353,2025-09-05,168248,Online Transfer,UK,Low,Student,176,Complete,Delhi,40,Medium,Closed,No
C00354,Customer_354,T000354,2025-11-29,10792,Wire Transfer,Canada,Low,Salaried,98,Pending,Kolkata,25,Low,Closed,No
C00355,Customer_355,T000355,2025-09-23,97343,Cash Deposit,USA,Low,Salaried,38,Incomplete,Bangalore,35,Low,Closed,No
C00356,Customer_356,T000356,2025-08-29,240047,Cash Deposit,Panama,High,Trader,149,Complete,Pune,65,Medium,Open,No
C00357,Customer_357,T000357,2025-09-02,78324,Cheque,Hong Kong,Medium,Doctor,55,Complete,Delhi,30,Low,Closed,No
C00358,Customer_358,T000358,2025-03-21,37876,Online Transfer,Cayman Islands,High,Consultant,91,Complete,Delhi,25,Low,Closed,No
C00359,Customer_359,T000359,2025-11-07,139456,Wire Transfer,Cayman Islands,High,Consultant,130,Complete,Hyderabad,85,High,Open,Yes
C00360,Customer_360,T000360,2025-09-20,239866,Cheque,UAE,Medium,Salaried,11,Complete,Bangalore,50,Medium,Closed,No
C00361,Customer_361,T000361,2025-06-12,110900,Online Transfer,Cayman Islands,High,Doctor,82,Complete,Pune,65,Medium,Open,No
C00362,Customer_362,T000362,2025-01-13,106529,Cash Deposit,UAE,Medium,Student,16,Complete,Bangalore,50,Medium,Closed,No
C00363,Customer_363,T000363,2025-09-02,53496,Cheque,India,Low,Freelancer,106,Incomplete,Pune,35,Low,Closed,No
C00364,Customer_364,T000364,2025-09-30,96427,Online Transfer,UK,Low,Consultant,2,Complete,Kolkata,20,Low,Closed,No
C00365,Customer_365,T000365,2025-03-06,62532,Cash Deposit,UAE,Medium,Doctor,144,Pending,Pune,35,Low,Closed,No
C00366,Customer_366,T000366,2025-10-03,224292,Cash Withdrawal,India,Low,Engineer,168,Complete,Bangalore,40,Medium,Closed,No
C00367,Customer_367,T000367,2025-09-14,24141,Online Transfer,India,Low,Freelancer,116,Complete,Delhi,0,Low,Closed,No
C00368,Customer_368,T000368,2025-08-01,209053,Cheque,Germany,Low,Consultant,132,Pending,Chennai,45,Medium,Closed,No
C00369,Customer_369,T000369,2025-04-11,136179,Cash Withdrawal,USA,Low,Doctor,13,Complete,Kolkata,40,Medium,Closed,No
C00370,Customer_370,T000370,2025-07-29,181179,Wire Transfer,Panama,High,Business Owner,24,Complete,Pune,85,High,Open,Yes
C00371,Customer_371,T000371,2025-08-17,231473,Cash Deposit,Cayman Islands,High,Consultant,171,Complete,Hyderabad,65,Medium,Open,No
C00372,Customer_372,T000372,2025-10-28,5056,Cheque,UK,Low,Salaried,1,Complete,Chennai,0,Low,Closed,No
C00373,Customer_373,T000373,2025-12-07,191851,Cash Deposit,Germany,Low,Salaried,8,Pending,Mumbai,45,Medium,Closed,No
C00374,Customer_374,T000374,2025-04-21,96079,Cash Deposit,USA,Low,Engineer,25,Complete,Delhi,20,Low,Closed,No
C00375,Customer_375,T000375,2025-08-15,116983,Cash Deposit,Panama,High,Trader,43,Complete,Pune,65,Medium,Open,No
C00376,Customer_376,T000376,2025-07-15,133686,Wire Transfer,UAE,Medium,Student,143,Complete,Chennai,70,High,Open,No
C00377,Customer_377,T000377,2025-05-13,202005,Wire Transfer,Singapore,Low,Student,30,Pending,Mumbai,65,Medium,Open,No
C00378,Customer_378,T000378,2025-04-24,166827,Cash Deposit,UK,Low,Consultant,139,Complete,Bangalore,40,Medium,Closed,No
C00379,Customer_379,T000379,2025-09-21,143801,Cash Deposit,UK,Low,Freelancer,58,Complete,Kolkata,40,Medium,Closed,No
C00380,Customer_380,T000380,2025-10-03,55950,Cheque,UK,Low,Consultant,176,Complete,Kolkata,20,Low,Closed,No
